Time, Vehicle speed (MPH), Latitude, Longitude, Altitude (m), Bearing (deg), GPS Speed (m/s), GPS Accuracy (m)
03/24/2016 04:22:05.8278 PM,0,42.64944,-71.32536,8,0,0,3
03/24/2016 04:22:06.8414 PM,0,42.64945,-71.32536,9,325.8,0.19,3
03/24/2016 04:22:07.7586 PM,0,42.64946,-71.32536,9,327.1,0.5124451,3
03/24/2016 04:22:08.8646 PM,0,42.64946,-71.32537,8,327,0.8321658,3
03/24/2016 04:22:09.8005 PM,0,42.64947,-71.32538,8,326.9,1.120402,3
03/24/2016 04:22:10.8071 PM,2.485485,42.64949,-71.32539,8,328.4,1.472175,3
03/24/2016 04:22:11.8279 PM,2.485485,42.6495,-71.3254,8,326.4,1.780449,3
03/24/2016 04:22:12.7375 PM,3.728227,42.64951,-71.32541,8,326.4,1.710029,3
03/24/2016 04:22:13.7390 PM,3.728227,42.64952,-71.32542,8,329.9,1.671077,3
03/24/2016 04:22:14.8333 PM,4.97097,42.64954,-71.32543,8,330.1,1.760028,3
03/24/2016 04:22:15.8105 PM,4.97097,42.64956,-71.32545,8,337.5,2.372551,3
03/24/2016 04:22:16.7887 PM,4.97097,42.64959,-71.32546,8,347.4,2.720074,3
03/24/2016 04:22:17.8003 PM,6.213712,42.64961,-71.32546,8,358.8,2.673668,3
03/24/2016 04:22:18.7397 PM,5.592341,42.64964,-71.32545,8,11.6,3.082742,3
03/24/2016 04:22:19.8422 PM,6.835083,42.64968,-71.32542,8,29.9,4.060111,3
03/24/2016 04:22:20.8383 PM,9.941939,42.64971,-71.32539,8,41.8,4.551857,3
03/24/2016 04:22:21.8091 PM,11.18468,42.64974,-71.32534,9,47.5,5.220086,3
03/24/2016 04:22:22.8244 PM,11.18468,42.64977,-71.32529,9,52.1,5.160348,3
03/24/2016 04:22:23.8073 PM,11.18468,42.6498,-71.32525,9,51.1,5.060247,3
03/24/2016 04:22:24.7913 PM,11.18468,42.64983,-71.3252,10,49.4,4.880256,3
03/24/2016 04:22:25.8014 PM,11.18468,42.64986,-71.32516,10,48.6,4.940162,3
03/24/2016 04:22:26.8334 PM,11.18468,42.6499,-71.3251,10,47.2,5.42,3
03/24/2016 04:22:27.8114 PM,11.80605,42.64994,-71.32506,10,45.6,6.030033,3
03/24/2016 04:22:28.8182 PM,14.29154,42.64998,-71.325,10,44.9,6.71,3
03/24/2016 04:22:29.8417 PM,15.53428,42.65003,-71.32493,10,44.5,7.02,3
03/24/2016 04:22:30.8335 PM,15.53428,42.65007,-71.32487,10,43.8,6.95,3
03/24/2016 04:22:31.8113 PM,14.91291,42.65012,-71.32481,10,44.4,6.800066,3
03/24/2016 04:22:32.7996 PM,14.91291,42.65016,-71.32475,10,44.3,5.920034,3
03/24/2016 04:22:33.8077 PM,14.29154,42.65018,-71.32471,10,42.4,4.250188,3
03/24/2016 04:22:34.8301 PM,10.56331,42.6502,-71.3247,11,40.4,2.280022,3
03/24/2016 04:22:35.8088 PM,7.456454,42.65021,-71.32469,11,40.4,1.21,3
03/24/2016 04:22:36.7973 PM,2.485485,42.65022,-71.32468,10,40.3,0.8809086,3
03/24/2016 04:22:37.8224 PM,3.106856,42.65022,-71.32468,10,40.3,0.5614268,3
03/24/2016 04:22:38.8094 PM,1.864114,42.65023,-71.32468,10,40.3,0.560357,3
03/24/2016 04:22:39.8006 PM,1.864114,42.65022,-71.32468,10,0,0,3
03/24/2016 04:22:40.7986 PM,0,42.65022,-71.32468,10,0,0,3
03/24/2016 04:22:41.8079 PM,0,42.65022,-71.32468,10,0,0,3
03/24/2016 04:22:42.8119 PM,0,42.65022,-71.32468,9,0,0,3
03/24/2016 04:22:43.8162 PM,0,42.65022,-71.32468,9,0,0,3
03/24/2016 04:22:44.8130 PM,0,42.65022,-71.32468,9,0,0,3
03/24/2016 04:22:45.8095 PM,0,42.65022,-71.32468,9,0,0,3
03/24/2016 04:22:46.8187 PM,0,42.65022,-71.32469,9,0,0,3
03/24/2016 04:22:49.1682 PM,0,42.65022,-71.32469,8,0,0,3
03/24/2016 04:22:50.9476 PM,0,42.65022,-71.32469,9,0,0,3
03/24/2016 04:22:52.8314 PM,0,42.65022,-71.32469,10,0,0,3
03/24/2016 04:22:53.7899 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:22:54.7173 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:22:55.8023 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:22:56.7956 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:22:57.8009 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:22:58.8080 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:22:59.8269 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:00.8210 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:01.8470 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:02.8034 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:03.8097 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:04.8101 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:05.8032 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:06.7998 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:07.8022 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:08.8103 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:09.8186 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:10.8141 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:11.8003 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:12.8120 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:13.8086 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:14.7905 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:15.8009 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:16.7986 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:17.8124 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:18.8353 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:19.8113 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:20.8094 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:21.7994 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:22.8116 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:23.8120 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:24.8136 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:25.7849 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:26.8101 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:27.8315 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:28.8332 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:29.8097 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:30.8003 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:31.8108 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:32.8106 PM,0,42.65022,-71.3247,10,0,0,4
03/24/2016 04:23:33.8096 PM,0,42.65022,-71.3247,10,0,0,4
03/24/2016 04:23:34.8179 PM,0,42.65022,-71.3247,10,0,0,3
03/24/2016 04:23:35.8333 PM,0,42.65022,-71.3247,10,0,0,4
03/24/2016 04:23:36.8314 PM,0,42.65022,-71.3247,10,0,0,4
03/24/2016 04:23:37.8087 PM,0,42.65022,-71.3247,10,0,0,4
03/24/2016 04:23:38.7981 PM,0,42.65022,-71.3247,10,0,0,4
03/24/2016 04:23:39.8010 PM,0,42.65022,-71.3247,10,0,0,4
03/24/2016 04:23:40.8025 PM,0,42.65022,-71.3247,10,0,0,5
03/24/2016 04:23:41.8103 PM,0,42.65022,-71.3247,10,0,0,5
03/24/2016 04:23:42.8317 PM,0,42.65022,-71.3247,10,0,0,5
03/24/2016 04:23:43.8354 PM,0,42.65022,-71.3247,10,0,0,5
03/24/2016 04:23:44.7425 PM,0,42.65022,-71.3247,10,0,0,5
03/24/2016 04:23:45.8799 PM,0,42.65022,-71.3247,10,0,0,5
03/24/2016 04:23:46.7991 PM,0,42.65022,-71.3247,10,0,0,5
03/24/2016 04:23:47.8012 PM,0,42.65022,-71.3247,10,0,0,6
03/24/2016 04:23:48.7982 PM,0,42.65022,-71.3247,10,0,0,6
03/24/2016 04:23:49.8093 PM,0,42.65022,-71.3247,10,0,0,5
03/24/2016 04:23:50.8191 PM,0,42.65022,-71.3247,10,0,0,6
03/24/2016 04:23:51.8081 PM,0,42.65022,-71.3247,10,0,0,6
03/24/2016 04:23:52.8477 PM,0,42.65022,-71.3247,11,0,0,5
03/24/2016 04:23:53.7910 PM,0,42.65022,-71.3247,11,0,0,5
03/24/2016 04:23:54.8072 PM,0,42.65022,-71.3247,11,0,0,5
03/24/2016 04:23:55.8249 PM,0,42.65022,-71.3247,11,0,0,5
03/24/2016 04:23:56.8175 PM,0,42.65022,-71.3247,11,0,0,4
03/24/2016 04:23:57.8116 PM,0,42.65022,-71.3247,11,0,0,4
03/24/2016 04:23:58.8063 PM,0,42.65022,-71.3247,11,0,0,4
03/24/2016 04:23:59.8078 PM,0,42.65022,-71.3247,11,0,0,4
03/24/2016 04:24:00.8024 PM,0,42.65022,-71.3247,10,0,0,4
03/24/2016 04:24:01.8076 PM,0,42.65022,-71.3247,10,0,0,5
03/24/2016 04:24:02.8153 PM,0,42.65022,-71.3247,10,0,0,5
03/24/2016 04:24:03.8057 PM,0,42.65022,-71.3247,10,0,0,4
03/24/2016 04:24:04.8733 PM,0,42.65022,-71.3247,10,0,0,4
03/24/2016 04:24:05.7860 PM,0,42.65022,-71.3247,10,0,0,4
03/24/2016 04:24:06.8156 PM,0,42.65021,-71.3247,11,0,0,4
03/24/2016 04:24:07.8083 PM,0,42.65021,-71.3247,11,0,0,4
03/24/2016 04:24:08.7850 PM,0,42.65021,-71.3247,11,0,0,5
03/24/2016 04:24:09.7840 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:10.8026 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:11.8020 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:12.8196 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:13.8233 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:14.8246 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:15.7980 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:16.7463 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:17.7876 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:18.7927 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:19.8283 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:20.8260 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:21.8235 PM,0,42.65021,-71.3247,11,0,0,7
03/24/2016 04:24:22.8266 PM,0,42.65021,-71.3247,11,0,0,7
03/24/2016 04:24:23.7276 PM,0,42.65021,-71.3247,11,0,0,7
03/24/2016 04:24:24.8088 PM,0,42.65021,-71.3247,11,0,0,6
03/24/2016 04:24:25.7874 PM,0,42.65021,-71.3247,11,0,0,5
03/24/2016 04:24:26.7921 PM,0,42.65021,-71.3247,11,0,0,5
03/24/2016 04:24:27.7387 PM,0,42.65021,-71.3247,11,0,0,5
03/24/2016 04:24:28.8449 PM,0,42.65021,-71.3247,11,0,0,5
03/24/2016 04:24:30.8294 PM,0,42.65021,-71.3247,11,0,0,4
03/24/2016 04:24:32.8200 PM,0,42.65021,-71.3247,11,0,0,3
03/24/2016 04:24:34.8003 PM,0,42.65023,-71.32467,10,41.2,0.63,3
03/24/2016 04:24:36.8105 PM,6.213712,42.65028,-71.32461,12,40.1,4.390728,3
03/24/2016 04:24:38.8396 PM,12.42742,42.65037,-71.32449,11,41.6,7.061813,3
03/24/2016 04:24:40.8177 PM,19.26251,42.65047,-71.32435,13,47,8.830362,3
03/24/2016 04:24:42.8006 PM,18.01976,42.65057,-71.3242,15,49.9,7.54006,3
03/24/2016 04:24:44.8698 PM,13.04879,42.6506,-71.32414,15,50.6,1.650121,3
03/24/2016 04:24:46.8342 PM,1.864114,42.65061,-71.32413,14,0,0,3
03/24/2016 04:24:48.9218 PM,1.864114,42.65061,-71.32413,15,0,0,3
03/24/2016 04:24:50.8277 PM,0,42.65061,-71.32413,16,0,0,3
03/24/2016 04:24:52.8284 PM,0,42.65061,-71.32413,16,0,0,3
03/24/2016 04:24:54.8140 PM,0,42.65061,-71.32412,17,0,0,3
03/24/2016 04:24:56.8157 PM,0,42.65061,-71.32412,18,0,0,3
03/24/2016 04:24:58.8130 PM,0,42.65061,-71.32412,18,0,0,3
03/24/2016 04:25:00.8084 PM,0,42.65061,-71.32412,18,0,0,3
03/24/2016 04:25:01.8161 PM,0,42.65061,-71.32412,18,0,0,3
03/24/2016 04:25:02.8118 PM,0,42.65061,-71.32412,18,0,0,3
03/24/2016 04:25:03.7981 PM,0,42.65061,-71.32412,18,0,0,3
03/24/2016 04:25:04.7929 PM,0,42.65061,-71.32412,18,0,0,3
03/24/2016 04:25:05.8087 PM,0,42.6506,-71.32412,19,50.6,0.2701851,3
03/24/2016 04:25:06.7950 PM,0,42.6506,-71.32412,19,50.6,0.27,4
03/24/2016 04:25:07.7979 PM,0,42.65059,-71.32412,19,0,0,3
03/24/2016 04:25:08.7969 PM,0,42.65058,-71.32412,19,0,0,3
03/24/2016 04:25:09.7990 PM,0,42.65059,-71.32412,19,0,0,3
03/24/2016 04:25:10.7974 PM,0,42.65058,-71.32411,19,0,0,3
03/24/2016 04:25:11.8062 PM,0,42.65058,-71.32411,19,0,0,3
03/24/2016 04:25:12.8200 PM,0,42.65058,-71.32411,19,0,0,3
03/24/2016 04:25:13.8120 PM,0,42.65058,-71.3241,18,0,0,3
03/24/2016 04:25:14.8287 PM,0,42.65057,-71.3241,19,0,0,3
03/24/2016 04:25:15.7958 PM,0,42.65057,-71.3241,19,50.6,0.7454529,3
03/24/2016 04:25:16.8093 PM,0,42.65056,-71.3241,20,0,0,3
03/24/2016 04:25:17.8301 PM,0,42.65055,-71.32411,20,0,0,3
03/24/2016 04:25:18.8075 PM,0,42.65055,-71.32411,20,0,0,3
03/24/2016 04:25:19.7929 PM,0,42.65055,-71.32411,20,0,0,3
03/24/2016 04:25:20.7884 PM,0,42.65055,-71.3241,21,0,0,3
03/24/2016 04:25:22.8219 PM,0,42.65055,-71.3241,21,0,0,4
03/24/2016 04:25:23.8243 PM,0,42.65055,-71.3241,21,0,0,4
03/24/2016 04:25:24.8017 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:25.8486 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:26.8205 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:27.8118 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:28.7989 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:29.8009 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:30.8020 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:31.8297 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:32.8294 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:33.7999 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:34.8134 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:35.8335 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:36.8136 PM,0,42.65054,-71.32411,22,0,0,4
03/24/2016 04:25:37.7945 PM,0,42.65055,-71.3241,23,38.2,1.150391,4
03/24/2016 04:25:38.7985 PM,0,42.65057,-71.32406,22,50,1.460308,4
03/24/2016 04:25:39.8205 PM,2.485485,42.65057,-71.32405,20,50,1.336002,4
03/24/2016 04:25:40.8143 PM,2.485485,42.65058,-71.32404,19,50,1.83807,4
03/24/2016 04:25:41.8953 PM,4.97097,42.65061,-71.32402,19,26.1,3.382809,4
03/24/2016 04:25:42.8155 PM,4.97097,42.65065,-71.32401,19,12,4.080306,5
03/24/2016 04:25:43.8051 PM,8.077826,42.65069,-71.32402,18,358.9,4.01101,5
03/24/2016 04:25:44.7917 PM,9.320568,42.65073,-71.32402,18,358.9,4.010312,5
03/24/2016 04:25:45.8006 PM,8.699197,42.65075,-71.32403,17,350.3,2.990017,4
03/24/2016 04:25:46.8014 PM,6.835083,42.65079,-71.32404,17,345.4,3.462441,4
03/24/2016 04:25:47.8080 PM,8.077826,42.65083,-71.32407,17,334.4,5.020637,4
03/24/2016 04:25:48.8318 PM,11.18468,42.65088,-71.3241,17,332.1,5.960008,4
03/24/2016 04:25:49.8146 PM,11.18468,42.65093,-71.32413,18,330.4,6.910723,4
03/24/2016 04:25:50.8138 PM,14.29154,42.65099,-71.32417,17,331.6,7.820025,4
03/24/2016 04:25:51.7363 PM,14.29154,42.65106,-71.32423,18,331.1,8.45029,4
03/24/2016 04:25:52.8173 PM,16.77702,42.65113,-71.32429,17,330,9.100138,4
03/24/2016 04:25:54.0090 PM,20.50525,42.65121,-71.32436,16,330.8,9.860325,4
03/24/2016 04:25:55.7081 PM,21.12662,42.65136,-71.32447,17,330.1,10.19502,4
03/24/2016 04:25:56.7187 PM,22.36936,42.65143,-71.32452,17,331.3,9.550336,5
03/24/2016 04:25:57.7191 PM,21.12662,42.6515,-71.32458,17,327.6,9.07,4
03/24/2016 04:25:58.7461 PM,20.50525,42.65157,-71.32464,16,330.5,9.280193,5
03/24/2016 04:25:59.7590 PM,21.12662,42.65164,-71.32471,16,329.8,9.390192,5
03/24/2016 04:26:01.5236 PM,20.50525,42.65171,-71.32476,16,329.8,9.390085,7
03/24/2016 04:26:01.7860 PM,19.88388,42.65178,-71.32481,15,331.6,9.070022,5
03/24/2016 04:26:02.7268 PM,19.88388,42.65186,-71.32485,15,331,8.111208,6
03/24/2016 04:26:04.2059 PM,18.64114,42.65194,-71.32492,15,329.8,7.88,5
03/24/2016 04:26:05.7855 PM,16.15565,42.65203,-71.32499,16,334.3,6.060033,5
03/24/2016 04:26:06.8037 PM,13.04879,42.65205,-71.325,15,340,2.53239,6
03/24/2016 04:26:07.7525 PM,5.592341,42.65206,-71.325,14,320.6,0.780064,5
03/24/2016 04:26:08.7256 PM,2.485485,42.65207,-71.32501,14,320.6,0.4219005,5
03/24/2016 04:26:09.7793 PM,1.864114,42.65207,-71.32501,14,0,0,5
03/24/2016 04:26:10.7408 PM,1.864114,42.65207,-71.32501,13,0,0,4
03/24/2016 04:26:11.7138 PM,1.864114,42.65207,-71.32501,13,0,0,4
03/24/2016 04:26:12.7193 PM,0,42.65207,-71.32501,13,0,0,4
03/24/2016 04:26:14.2688 PM,0,42.65207,-71.325,12,0,0,4
03/24/2016 04:26:15.7093 PM,0,42.65207,-71.325,13,0,0,4
03/24/2016 04:26:16.8092 PM,0,42.65206,-71.32501,12,0,0,4
03/24/2016 04:26:17.8039 PM,0,42.65206,-71.32501,12,0,0,4
03/24/2016 04:26:18.7825 PM,0,42.65206,-71.32501,12,0,0,4
03/24/2016 04:26:19.7971 PM,0,42.65206,-71.32501,12,0,0,4
03/24/2016 04:26:21.9641 PM,0,42.65206,-71.32501,12,0,0,3
03/24/2016 04:26:22.7856 PM,0,42.65206,-71.32501,12,0,0,3
03/24/2016 04:26:23.8120 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:25.8346 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:26.7886 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:27.7905 PM,0,42.65204,-71.325,12,0,0,3
03/24/2016 04:26:28.8093 PM,0,42.65204,-71.325,12,0,0,3
03/24/2016 04:26:29.8151 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:30.8304 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:31.8324 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:32.8222 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:33.8076 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:34.9824 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:36.8065 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:37.8175 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:38.8107 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:39.8057 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:40.8111 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:41.8268 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:42.7933 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:43.8015 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:44.9860 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:46.7920 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:47.8170 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:48.7336 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:49.8004 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:50.7999 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:51.8126 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:52.8108 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:53.8216 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:55.0018 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:56.8126 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:57.8082 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:58.7994 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:26:59.8046 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:00.7155 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:01.7183 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:02.7974 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:03.8633 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:04.9841 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:06.8051 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:07.7294 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:08.8066 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:09.8340 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:10.8102 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:11.8279 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:12.8215 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:13.8180 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:14.9846 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:16.7131 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:17.8143 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:18.8089 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:19.7997 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:20.8124 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:21.8235 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:22.8354 PM,0,42.65205,-71.325,12,0,0,3
03/24/2016 04:27:23.8306 PM,0,42.65205,-71.325,11,334.8,0.6802941,3
03/24/2016 04:27:24.9998 PM,2.485485,42.65207,-71.32502,11,321,2.220023,3
03/24/2016 04:27:26.8696 PM,9.320568,42.65212,-71.32507,11,330.8,5.170155,3
03/24/2016 04:27:27.8012 PM,9.320568,42.65218,-71.3251,10,330.6,6.263522,3
03/24/2016 04:27:28.7988 PM,13.67017,42.65223,-71.32513,10,330.3,7.381328,3
03/24/2016 04:27:29.7951 PM,14.91291,42.6523,-71.3252,9,328.1,8.300603,3
03/24/2016 04:27:30.8204 PM,18.64114,42.65237,-71.32525,9,328.8,9.442335,3
03/24/2016 04:27:31.8482 PM,19.88388,42.65245,-71.32532,9,326.5,10.34004,3
03/24/2016 04:27:32.8258 PM,22.36936,42.65253,-71.32539,10,326.3,10.64057,3
03/24/2016 04:27:33.8310 PM,23.6121,42.65262,-71.32545,10,328,10.41,3
03/24/2016 04:27:35.0076 PM,24.23348,42.65272,-71.32553,10,327.2,10.31031,3
03/24/2016 04:27:36.7965 PM,21.74799,42.65285,-71.32565,10,322.3,9.741853,3
03/24/2016 04:27:37.8039 PM,21.12662,42.65292,-71.32573,10,318.6,9.310006,3
03/24/2016 04:27:38.8036 PM,21.12662,42.65298,-71.32581,10,317.7,8.897696,3
03/24/2016 04:27:39.8005 PM,21.12662,42.65304,-71.32588,10,316.3,8.481326,3
03/24/2016 04:27:40.7184 PM,19.26251,42.65309,-71.32595,10,315.4,8.250006,3
03/24/2016 04:27:41.8011 PM,18.64114,42.65314,-71.32603,11,312.7,8.120357,3
03/24/2016 04:27:42.8132 PM,18.01976,42.65319,-71.3261,12,314.7,7.503839,3
03/24/2016 04:27:43.7418 PM,16.77702,42.65324,-71.32616,13,315.1,7.151007,3
03/24/2016 04:27:45.0394 PM,16.15565,42.65331,-71.32623,13,316.4,6.910723,3
03/24/2016 04:27:46.7943 PM,15.53428,42.65339,-71.32633,13,316.4,6.910029,4
03/24/2016 04:27:47.8505 PM,14.29154,42.65342,-71.32638,12,313.8,5.510227,3
03/24/2016 04:27:48.8017 PM,12.42742,42.65345,-71.32642,12,313.9,5.472056,3
03/24/2016 04:27:49.7978 PM,11.80605,42.65348,-71.32647,12,315.6,5.170474,3
03/24/2016 04:27:50.8102 PM,11.80605,42.65351,-71.32652,13,314.5,4.710011,3
03/24/2016 04:27:51.7285 PM,11.18468,42.65355,-71.32655,13,315.3,3.713031,3
03/24/2016 04:27:52.7197 PM,10.56331,42.65357,-71.32658,13,309.1,2.326972,3
03/24/2016 04:27:53.8226 PM,7.456454,42.65358,-71.32659,13,309.5,1.789078,3
03/24/2016 04:27:55.0009 PM,4.349598,42.65359,-71.32661,13,309.5,1.299885,3
03/24/2016 04:27:56.7853 PM,3.106856,42.65361,-71.32664,12,319.1,1.388524,3
03/24/2016 04:27:57.7206 PM,2.485485,42.65363,-71.32665,13,314.5,1.832212,3
03/24/2016 04:27:58.7189 PM,3.728227,42.65364,-71.32666,12,316.8,2.800071,3
03/24/2016 04:27:59.8094 PM,6.213712,42.65366,-71.3267,12,312.2,3.760479,3
03/24/2016 04:28:00.7904 PM,7.456454,42.65369,-71.32673,12,315,3.95062,3
03/24/2016 04:28:01.8077 PM,8.699197,42.65372,-71.32677,12,314.8,4.520896,3
03/24/2016 04:28:02.8125 PM,9.941939,42.65374,-71.32681,13,315,4.750042,3
03/24/2016 04:28:03.8371 PM,10.56331,42.65377,-71.32685,13,314.8,4.650387,3
03/24/2016 04:28:04.9988 PM,9.941939,42.65381,-71.32688,13,329.1,4.383697,3
03/24/2016 04:28:06.7114 PM,9.320568,42.65387,-71.32693,13,329.1,4.380925,4
03/24/2016 04:28:07.7983 PM,9.320568,42.65391,-71.3269,12,14.7,3.902884,4
